itemset	entry	name
887	51303	Sanctified Lasherweave Legplates
887	51304	Sanctified Lasherweave Pauldrons
887	51692	Lasherweave Pauldrons
887	51693	Lasherweave Legplates
887	51694	Lasherweave Helmet
887	51695	Lasherweave Gauntlets
887	51696	Lasherweave Robes
888	50819	Lasherweave Mantle
888	50820	Lasherweave Trousers
888	50821	Lasherweave Cover
888	50822	Lasherweave Gloves
888	50823	Lasherweave Vestment
888	51145	Sanctified Lasherweave Vestment
888	51146	Sanctified Lasherweave Trousers
888	51147	Sanctified Lasherweave Mantle
888	51148	Sanctified Lasherweave Gloves
888	51149	Sanctified Lasherweave Cover
888	51290	Sanctified Lasherweave Cover
888	51291	Sanctified Lasherweave Gloves
888	51292	Sanctified Lasherweave Mantle
888	51293	Sanctified Lasherweave Trousers
888	51294	Sanctified Lasherweave Vestment
888	51702	Lasherweave Vestment
888	51703	Lasherweave Gloves
888	51704	Lasherweave Cover
888	51705	Lasherweave Trousers
888	51706	Lasherweave Mantle
889	50824	Lasherweave Shoulderpads
889	50825	Lasherweave Legguards
889	50826	Lasherweave Headguard
889	50827	Lasherweave Handgrips
889	50828	Lasherweave Raiment
889	51140	Sanctified Lasherweave Shoulderpads
889	51141	Sanctified Lasherweave Raiment
889	51142	Sanctified Lasherweave Legguards
889	51143	Sanctified Lasherweave Headguard
889	51144	Sanctified Lasherweave Handgrips
889	51295	Sanctified Lasherweave Handgrips
889	51296	Sanctified Lasherweave Headguard
889	51297	Sanctified Lasherweave Legguards
889	51298	Sanctified Lasherweave Raiment
889	51299	Sanctified Lasherweave Shoulderpads
889	51697	Lasherweave Raiment
889	51698	Lasherweave Handgrips
889	51699	Lasherweave Headguard
889	51700	Lasherweave Legguards
889	51701	Lasherweave Shoulderpads
890	50087	Shadowblade Breastplate
890	50088	Shadowblade Gauntlets
890	50089	Shadowblade Helmet
890	50090	Shadowblade Legplates
890	50105	Shadowblade Pauldrons
890	51185	Sanctified Shadowblade Pauldrons
890	51186	Sanctified Shadowblade Legplates
890	51187	Sanctified Shadowblade Helmet
890	51188	Sanctified Shadowblade Gauntlets
890	51189	Sanctified Shadowblade Breastplate
890	51250	Sanctified Shadowblade Breastplate
890	51251	Sanctified Shadowblade Gauntlets
890	51252	Sanctified Shadowblade Helmet
890	51253	Sanctified Shadowblade Legplates
890	51254	Sanctified Shadowblade Pauldrons
890	51742	Shadowblade Gauntlets
890	51743	Shadowblade Breastplate
890	51744	Shadowblade Legplates
890	51745	Shadowblade Helmet
890	51746	Shadowblade Pauldrons
891	50114	Ahn'Kahar Blood Hunter's Handguards
891	50115	Ahn'Kahar Blood Hunter's Headpiece
891	50116	Ahn'Kahar Blood Hunter's Legguards
891	50117	Ahn'Kahar Blood Hunter's Spaulders
891	50118	Ahn'Kahar Blood Hunter's Tunic
891	51150	Sanctified Ahn'Kahar Blood Hunter's Tunic
891	51151	Sanctified Ahn'Kahar Blood Hunter's Spaulders
891	51152	Sanctified Ahn'Kahar Blood Hunter's Legguards
891	51153	Sanctified Ahn'Kahar Blood Hunter's Headpiece
891	51154	Sanctified Ahn'Kahar Blood Hunter's Handguards
891	51285	Sanctified Ahn'Kahar Blood Hunter's Handguards
891	51286	Sanctified Ahn'Kahar Blood Hunter's Headpiece
891	51287	Sanctified Ahn'Kahar Blood Hunter's Legguards
891	51288	Sanctified Ahn'Kahar Blood Hunter's Spaulders
891	51289	Sanctified Ahn'Kahar Blood Hunter's Tunic
891	51707	Ahn'Kahar Blood Hunter's Tunic
891	51708	Ahn'Kahar Blood Hunter's Spaulders
891	51709	Ahn'Kahar Blood Hunter's Legguards
891	51710	Ahn'Kahar Blood Hunter's Headpiece
891	51711	Ahn'Kahar Blood Hunter's Handguards
892	50835	Frost Witch's Tunic
892	50836	Frost Witch's Handguards
892	50837	Frost Witch's Headpiece
892	50838	Frost Witch's Legguards
892	50839	Frost Witch's Spaulders
892	51190	Sanctified Frost Witch's Tunic
892	51191	Sanctified Frost Witch's Handguards
892	51192	Sanctified Frost Witch's Headpiece
892	51193	Sanctified Frost Witch's Legguards
892	51194	Sanctified Frost Witch's Spaulders
892	51245	Sanctified Frost Witch's Spaulders
892	51246	Sanctified Frost Witch's Legguards
892	51247	Sanctified Frost Witch's Headpiece
892	51248	Sanctified Frost Witch's Handguards
892	51249	Sanctified Frost Witch's Tunic
892	51747	Frost Witch's Tunic
892	51748	Frost Witch's Handguards
892	51749	Frost Witch's Headpiece
892	51750	Frost Witch's Legguards
892	51751	Frost Witch's Spaulders
893	50841	Frost Witch's Hauberk
893	50842	Frost Witch's Gloves
893	50843	Frost Witch's Helm
893	50844	Frost Witch's Kilt
893	50845	Frost Witch's Shoulderpads
893	51200	Sanctified Frost Witch's Hauberk
893	51201	Sanctified Frost Witch's Gloves
893	51202	Sanctified Frost Witch's Helm
893	51203	Sanctified Frost Witch's Kilt
893	51204	Sanctified Frost Witch's Shoulderpads
893	51235	Sanctified Frost Witch's Shoulderpads
893	51236	Sanctified Frost Witch's Kilt
893	51237	Sanctified Frost Witch's Helm
893	51238	Sanctified Frost Witch's Gloves
893	51239	Sanctified Frost Witch's Hauberk
893	51757	Frost Witch's Hauberk
893	51758	Frost Witch's Gloves
893	51759	Frost Witch's Helm
893	51760	Frost Witch's Kilt
893	51761	Frost Witch's Shoulderpads
894	50830	Frost Witch's Chestguard
894	50831	Frost Witch's Grips
894	50832	Frost Witch's Faceguard
894	50833	Frost Witch's War-Kilt
894	50834	Frost Witch's Shoulderguards
894	51195	Sanctified Frost Witch's Chestguard
894	51196	Sanctified Frost Witch's Grips
894	51197	Sanctified Frost Witch's Faceguard
894	51198	Sanctified Frost Witch's War-Kilt
894	51199	Sanctified Frost Witch's Shoulderguards
894	51240	Sanctified Frost Witch's Shoulderguards
894	51241	Sanctified Frost Witch's War-Kilt
894	51242	Sanctified Frost Witch's Faceguard
894	51243	Sanctified Frost Witch's Grips
894	51244	Sanctified Frost Witch's Chestguard
894	51752	Frost Witch's Chestguard
894	51753	Frost Witch's Grips
894	51754	Frost Witch's Faceguard
894	51755	Frost Witch's War-Kilt
894	51756	Frost Witch's Shoulderguards
895	50078	Ymirjar Lord's Battleplate
895	50079	Ymirjar Lord's Gauntlets
895	50080	Ymirjar Lord's Helmet
895	50081	Ymirjar Lord's Legplates
895	50082	Ymirjar Lord's Shoulderplates
895	51210	Sanctified Ymirjar Lord's Shoulderplates
895	51211	Sanctified Ymirjar Lord's Legplates
895	51212	Sanctified Ymirjar Lord's Helmet
895	51213	Sanctified Ymirjar Lord's Gauntlets
895	51214	Sanctified Ymirjar Lord's Battleplate
895	51225	Sanctified Ymirjar Lord's Battleplate
895	51226	Sanctified Ymirjar Lord's Gauntlets
895	51227	Sanctified Ymirjar Lord's Helmet
895	51228	Sanctified Ymirjar Lord's Legplates
895	51229	Sanctified Ymirjar Lord's Shoulderplates
895	51767	Ymirjar Lord's Shoulderplates
895	51768	Ymirjar Lord's Legplates
895	51769	Ymirjar Lord's Helmet
895	51770	Ymirjar Lord's Gauntlets
895	51771	Ymirjar Lord's Battleplate
896	50846	Ymirjar Lord's Pauldrons
896	50847	Ymirjar Lord's Legguards
896	50848	Ymirjar Lord's Greathelm
896	50849	Ymirjar Lord's Handguards
896	50850	Ymirjar Lord's Breastplate
896	51215	Sanctified Ymirjar Lord's Pauldrons
896	51216	Sanctified Ymirjar Lord's Legguards
896	51217	Sanctified Ymirjar Lord's Handguards
896	51218	Sanctified Ymirjar Lord's Greathelm
896	51219	Sanctified Ymirjar Lord's Breastplate
896	51220	Sanctified Ymirjar Lord's Breastplate
896	51221	Sanctified Ymirjar Lord's Greathelm
896	51222	Sanctified Ymirjar Lord's Handguards
896	51223	Sanctified Ymirjar Lord's Legguards
896	51224	Sanctified Ymirjar Lord's Pauldrons
896	51772	Ymirjar Lord's Breastplate
896	51773	Ymirjar Lord's Handguards
896	51774	Ymirjar Lord's Greathelm
896	51775	Ymirjar Lord's Legguards
896	51776	Ymirjar Lord's Pauldrons
897	50094	Scourgelord Battleplate
897	50095	Scourgelord Gauntlets
897	50096	Scourgelord Helmet
897	50097	Scourgelord Legplates
897	50098	Scourgelord Shoulderplates
897	51125	Sanctified Scourgelord Shoulderplates
897	51126	Sanctified Scourgelord Legplates
897	51127	Sanctified Scourgelord Helmet
897	51128	Sanctified Scourgelord Gauntlets
897	51129	Sanctified Scourgelord Battleplate
897	51310	Sanctified Scourgelord Battleplate
897	51311	Sanctified Scourgelord Gauntlets
897	51312	Sanctified Scourgelord Helmet
897	51313	Sanctified Scourgelord Legplates
897	51314	Sanctified Scourgelord Shoulderplates
897	51682	Scourgelord Shoulderplates
897	51683	Scourgelord Legplates
897	51684	Scourgelord Helmet
897	51685	Scourgelord Gauntlets
897	51686	Scourgelord Battleplate
898	50853	Scourgelord Pauldrons
898	50854	Scourgelord Legguards
898	50855	Scourgelord Faceguard
898	50856	Scourgelord Handguards
898	50857	Scourgelord Chestguard
898	51130	Sanctified Scourgelord Pauldrons
898	51131	Sanctified Scourgelord Legguards
898	51132	Sanctified Scourgelord Handguards
898	51133	Sanctified Scourgelord Faceguard
898	51134	Sanctified Scourgelord Chestguard
898	51305	Sanctified Scourgelord Chestguard
898	51306	Sanctified Scourgelord Faceguard
898	51307	Sanctified Scourgelord Handguards
898	51308	Sanctified Scourgelord Legguards
898	51309	Sanctified Scourgelord Pauldrons
898	51687	Scourgelord Chestguard
898	51688	Scourgelord Handguards
898	51689	Scourgelord Faceguard
898	51690	Scourgelord Legguards
898	51691	Scourgelord Pauldrons
899	50865	Lightsworn Spaulders
899	50866	Lightsworn Greaves
899	50867	Lightsworn Headpiece
899	50868	Lightsworn Gloves
899	50869	Lightsworn Tunic
899	51165	Sanctified Lightsworn Tunic
899	51166	Sanctified Lightsworn Spaulders
899	51167	Sanctified Lightsworn Headpiece
899	51168	Sanctified Lightsworn Greaves
899	51169	Sanctified Lightsworn Gloves
899	51270	Sanctified Lightsworn Gloves
899	51271	Sanctified Lightsworn Greaves
899	51272	Sanctified Lightsworn Headpiece
899	51273	Sanctified Lightsworn Spaulders
899	51274	Sanctified Lightsworn Tunic
899	51722	Lightsworn Tunic
899	51723	Lightsworn Gloves
899	51724	Lightsworn Headpiece
899	51725	Lightsworn Greaves
899	51726	Lightsworn Spaulders
900	50324	Lightsworn Shoulderplates
900	50325	Lightsworn Legplates
900	50326	Lightsworn Helmet
900	50327	Lightsworn Gauntlets
900	50328	Lightsworn Battleplate
900	51160	Sanctified Lightsworn Shoulderplates
900	51161	Sanctified Lightsworn Legplates
900	51162	Sanctified Lightsworn Helmet
900	51163	Sanctified Lightsworn Gauntlets
900	51164	Sanctified Lightsworn Battleplate
900	51275	Sanctified Lightsworn Battleplate
900	51276	Sanctified Lightsworn Gauntlets
900	51277	Sanctified Lightsworn Helmet
900	51278	Sanctified Lightsworn Legplates
900	51279	Sanctified Lightsworn Shoulderplates
900	51717	Lightsworn Battleplate
900	51718	Lightsworn Gauntlets
900	51719	Lightsworn Helmet
900	51720	Lightsworn Legplates
900	51721	Lightsworn Shoulderplates
901	50860	Lightsworn Shoulderguards
901	50861	Lightsworn Legguards
901	50862	Lightsworn Faceguard
901	50863	Lightsworn Handguards
901	50864	Lightsworn Chestguard
901	51170	Sanctified Lightsworn Shoulderguards
901	51171	Sanctified Lightsworn Legguards
901	51172	Sanctified Lightsworn Handguards
901	51173	Sanctified Lightsworn Faceguard
901	51174	Sanctified Lightsworn Chestguard
901	51265	Sanctified Lightsworn Chestguard
901	51266	Sanctified Lightsworn Faceguard
901	51267	Sanctified Lightsworn Handguards
901	51268	Sanctified Lightsworn Legguards
901	51269	Sanctified Lightsworn Shoulderguards
901	51727	Lightsworn Chestguard
901	51728	Lightsworn Handguards
901	51729	Lightsworn Faceguard
901	51730	Lightsworn Legguards
901	51731	Lightsworn Shoulderguards
