itemset	entry	name	InventoryType
800	39545	Heroes' Dreamwalker Cover	1
800	40467	Valorous Dreamwalker Cover	1
800	39548	Heroes' Dreamwalker Mantle	3
800	40470	Valorous Dreamwalker Mantle	3
800	39546	Heroes' Dreamwalker Trousers	7
800	40468	Valorous Dreamwalker Trousers	7
800	39544	Heroes' Dreamwalker Gloves	10
800	40466	Valorous Dreamwalker Gloves	10
800	39547	Heroes' Dreamwalker Vestments	20
800	40469	Valorous Dreamwalker Vestments	20
801	39561	Heroes' Bonescythe Helmet	1
801	40499	Valorous Bonescythe Helmet	1
801	43729	Valorous Bonescythe Helmet	1
801	39565	Heroes' Bonescythe Pauldrons	3
801	40502	Valorous Bonescythe Pauldrons	3
801	43731	Valorous Bonescythe Pauldrons	3
801	39558	Heroes' Bonescythe Breastplate	5
801	40495	Valorous Bonescythe Breastplate	5
801	43727	Valorous Bonescythe Breastplate	5
801	39564	Heroes' Bonescythe Legplates	7
801	40500	Valorous Bonescythe Legplates	7
801	43730	Valorous Bonescythe Legplates	7
801	39560	Heroes' Bonescythe Gauntlets	10
801	40496	Valorous Bonescythe Gauntlets	10
801	43728	Valorous Bonescythe Gauntlets	10
802	39496	Heroes' Plagueheart Circlet	1
802	40421	Valorous Plagueheart Circlet	1
802	43787	Heroes' Plagueheart Circlet	1
802	39499	Heroes' Plagueheart Shoulderpads	3
802	40424	Valorous Plagueheart Shoulderpads	3
802	43791	Heroes' Plagueheart Shoulderpads	3
802	39498	Heroes' Plagueheart Leggings	7
802	40422	Valorous Plagueheart Leggings	7
802	43789	Heroes' Plagueheart Leggings	7
802	39500	Heroes' Plagueheart Gloves	10
802	40420	Valorous Plagueheart Gloves	10
802	43788	Heroes' Plagueheart Gloves	10
802	39497	Heroes' Plagueheart Robe	20
802	40423	Valorous Plagueheart Robe	20
802	43790	Heroes' Plagueheart Robe	20
803	39491	Heroes' Frostfire Circlet	1
803	40416	Valorous Frostfire Circlet	1
803	43777	Frostfire Circlet	1
803	39494	Heroes' Frostfire Shoulderpads	3
803	40419	Valorous Frostfire Shoulderpads	3
803	43781	Heroes' Frostfire Shoulderpads	3
803	39493	Heroes' Frostfire Leggings	7
803	40417	Valorous Frostfire Leggings	7
803	43779	Heroes' Frostfire Leggings	7
803	39495	Heroes' Frostfire Gloves	10
803	40415	Valorous Frostfire Gloves	10
803	43778	Heroes' Frostfire Gloves	10
803	39492	Heroes' Frostfire Robe	20
803	40418	Valorous Frostfire Robe	20
803	43780	Heroes' Frostfire Robe	20
804	39514	Heroes' Crown of Faith	1
804	40447	Valorous Crown of Faith	1
804	43733	Crown of Faith	1
804	39518	Heroes' Shoulderpads of Faith	3
804	40450	Valorous Shoulderpads of Faith	3
804	43810	Shoulderpads of Faith	3
804	39517	Heroes' Leggings of Faith	7
804	40448	Valorous Leggings of Faith	7
804	43784	Leggings of Faith	7
804	39519	Heroes' Gloves of Faith	10
804	40445	Valorous Gloves of Faith	10
804	43782	Gloves of Faith	10
804	39515	Heroes' Robe of Faith	20
804	40449	Valorous Robe of Faith	20
804	43808	Robe of Faith	20
805	39521	Heroes' Circlet of Faith	1
805	40456	Valorous Circlet of Faith	1
805	43732	Heroes' Circlet of Faith	1
805	39529	Heroes' Mantle of Faith	3
805	40459	Valorous Mantle of Faith	3
805	43785	Heroes' Mantle of Faith	3
805	39528	Heroes' Pants of Faith	7
805	40457	Valorous Pants of Faith	7
805	43786	Heroes' Pants of Faith	7
805	39530	Heroes' Handwraps of Faith	10
805	40454	Valorous Handwraps of Faith	10
805	43783	Heroes' Handwraps of Faith	10
805	39523	Heroes' Raiments of Faith	20
805	40458	Valorous Raiments of Faith	20
805	43792	Heroes' Raiments of Faith	20
812	6833	White Tuxedo Shirt	4
812	6835	Black Tuxedo Pants	7
813	43260	Eviscerator's Facemask	1
813	43433	Eviscerator's Shoulderpads	3
813	43434	Eviscerator's Chestguard	5
813	43437	Eviscerator's Waistguard	6
813	43438	Eviscerator's Legguards	7
813	43439	Eviscerator's Treads	8
813	43435	Eviscerator's Bindings	9
813	43436	Eviscerator's Gauntlets	10
814	42728	Ornate Saronite Skullshield	1
814	42727	Ornate Saronite Pauldrons	3
814	42725	Ornate Saronite Hauberk	5
814	42729	Ornate Saronite Waistguard	6
814	42726	Ornate Saronite Legplates	7
814	42730	Ornate Saronite Walkers	8
814	42723	Ornate Saronite Bracers	9
814	42724	Ornate Saronite Gauntlets	10
815	43261	Overcast Headguard	1
815	43262	Overcast Spaulders	3
815	43263	Overcast Chestguard	5
815	43266	Overcast Belt	6
815	43271	Overcast Leggings	7
815	43273	Overcast Boots	8
815	43264	Overcast Bracers	9
815	43265	Overcast Handwraps	10
816	41350	Savage Saronite Skullshield	1
816	41351	Savage Saronite Pauldrons	3
816	41353	Savage Saronite Hauberk	5
816	41352	Savage Saronite Waistguard	6
816	41347	Savage Saronite Legplates	7
816	41348	Savage Saronite Walkers	8
816	41354	Savage Saronite Bracers	9
816	41349	Savage Saronite Gauntlets	10
817	43455	Stormhide Crown	1
817	43457	Stormhide Shoulders	3
817	43453	Stormhide Hauberk	5
817	43450	Stormhide Belt	6
817	43456	Stormhide Legguards	7
817	43451	Stormhide Stompers	8
817	43452	Stormhide Wristguards	9
817	43454	Stormhide Grips	10
818	43447	Swiftarrow Helm	1
818	43449	Swiftarrow Shoulderguards	3
818	43445	Swiftarrow Hauberk	5
818	43442	Swiftarrow Belt	6
818	43448	Swiftarrow Leggings	7
818	43443	Swiftarrow Boots	8
818	43444	Swiftarrow Bracers	9
818	43446	Swiftarrow Gauntlets	10
819	43971	Frostsavage Cowl	1
819	43973	Frostsavage Shoulders	3
819	43969	Frostsavage Belt	6
819	43975	Frostsavage Leggings	7
819	43970	Frostsavage Boots	8
819	43974	Frostsavage Bracers	9
819	41516	Frostsavage Gloves	10
819	43972	Frostsavage Robe	20
820	45377	Valorous Aegis Helm	1
820	46156	Conqueror's Aegis Helm	1
820	46215	Conqueror's Aegis Helm	1
820	46220	Conqueror's Aegis Helm	1
820	45380	Valorous Aegis Shoulderplates	3
820	46152	Conqueror's Aegis Shoulderplates	3
820	46225	Conqueror's Aegis Shoulderplates	3
820	46227	Conqueror's Aegis Shoulderplates	3
820	45375	Valorous Aegis Battleplate	5
820	46154	Conqueror's Aegis Battleplate	5
820	46214	Conqueror's Aegis Battleplate	5
820	46228	Conqueror's Aegis Battleplate	5
820	45379	Valorous Aegis Legplates	7
820	46153	Conqueror's Aegis Legplates	7
820	46218	Conqueror's Aegis Legplates	7
820	46222	Conqueror's Aegis Legplates	7
820	45376	Valorous Aegis Gauntlets	10
820	46155	Conqueror's Aegis Gauntlets	10
820	46217	Conqueror's Aegis Gauntlets	10
820	46219	Conqueror's Aegis Gauntlets	10
821	45382	Valorous Aegis Faceguard	1
821	46175	Conqueror's Aegis Faceguard	1
821	45385	Valorous Aegis Shoulderguards	3
821	46177	Conqueror's Aegis Shoulderguards	3
821	45381	Valorous Aegis Breastplate	5
821	46173	Conqueror's Aegis Breastplate	5
821	45384	Valorous Aegis Legguards	7
821	46176	Conqueror's Aegis Legguards	7
821	45383	Valorous Aegis Handguards	10
821	46174	Conqueror's Aegis Handguards	10
822	45372	Valorous Aegis Headpiece	1
822	46180	Conqueror's Aegis Headpiece	1
822	46221	Valorous Aegis Headpiece	1
822	45373	Valorous Aegis Spaulders	3
822	46182	Conqueror's Aegis Spaulders	3
822	46226	Valorous Aegis Spaulders	3
822	45374	Valorous Aegis Tunic	5
822	46178	Conqueror's Aegis Tunic	5
822	46213	Valorous Aegis Tunic	5
822	45371	Valorous Aegis Greaves	7
822	46181	Conqueror's Aegis Greaves	7
822	46224	Valorous Aegis Greaves	7
822	45370	Valorous Aegis Gloves	10
822	46179	Conqueror's Aegis Gloves	10
822	46216	Valorous Aegis Gloves	10
823	45412	Valorous Worldbreaker Faceguard	1
823	46212	Conqueror's Worldbreaker Faceguard	1
823	46294	Conqueror's Worldbreaker Faceguard	1
823	45415	Valorous Worldbreaker Shoulderguards	3
823	46203	Conqueror's Worldbreaker Shoulderguards	3
823	45416	Valorous Worldbreaker War-Kilt	7
823	46208	Conqueror's Worldbreaker War-Kilt	7
823	45414	Valorous Worldbreaker Grips	10
823	46200	Conqueror's Worldbreaker Grips	10
823	46295	Conqueror's Worldbreaker Grips	10
823	46296	Conqueror's Worldbreaker Grips	10
823	45413	Valorous Worldbreaker Chestguard	20
823	46205	Conqueror's Worldbreaker Chestguard	20
823	46293	Conqueror's Worldbreaker Chestguard	20
824	45408	Valorous Worldbreaker Helm	1
824	46209	Conqueror's Worldbreaker Helm	1
824	45410	Valorous Worldbreaker Shoulderpads	3
824	46211	Conqueror's Worldbreaker Shoulderpads	3
824	45409	Valorous Worldbreaker Kilt	7
824	46210	Conqueror's Worldbreaker Kilt	7
824	46307	Conqueror's Worldbreaker Kilt	7
824	45406	Valorous Worldbreaker Gloves	10
824	46207	Conqueror's Worldbreaker Gloves	10
824	45411	Valorous Worldbreaker Hauberk	20
824	46206	Conqueror's Worldbreaker Hauberk	20
825	45402	Valorous Worldbreaker Headpiece	1
825	46201	Conqueror's Worldbreaker Headpiece	1
825	46299	Conqueror's Worldbreaker Headpiece	1
825	46300	Conqueror's Worldbreaker Headpiece	1
825	45404	Valorous Worldbreaker Spaulders	3
825	46204	Conqueror's Worldbreaker Spaulders	3
825	46303	Conqueror's Worldbreaker Spaulders	3
825	46304	Conqueror's Worldbreaker Spaulders	3
825	46305	Conqueror's Worldbreaker Spaulders	3
825	45403	Valorous Worldbreaker Legguards	7
825	46202	Conqueror's Worldbreaker Legguards	7
825	46301	Conqueror's Worldbreaker Legguards	7
825	46302	Conqueror's Worldbreaker Legguards	7
825	45401	Valorous Worldbreaker Handguards	10
825	46199	Conqueror's Worldbreaker Handguards	10
825	46297	Conqueror's Worldbreaker Handguards	10
825	45405	Valorous Worldbreaker Tunic	20
825	46198	Conqueror's Worldbreaker Tunic	20
825	46298	Conqueror's Worldbreaker Tunic	20
825	46306	Conqueror's Worldbreaker Tunic	20
826	45398	Valorous Terrorblade Helmet	1
826	46125	Conqueror's Terrorblade Helmet	1
826	46290	Conqueror's Terrorblade Helmet	1
826	45400	Valorous Terrorblade Pauldrons	3
826	46127	Conqueror's Terrorblade Pauldrons	3
826	46292	Conqueror's Terrorblade Pauldrons	3
826	45396	Valorous Terrorblade Breastplate	5
826	46123	Conqueror's Terrorblade Breastplate	5
826	46288	Conqueror's Terrorblade Breastplate	5
826	45399	Valorous Terrorblade Legplates	7
826	46126	Conqueror's Terrorblade Legplates	7
826	46291	Conqueror's Terrorblade Legplates	7
826	45397	Valorous Terrorblade Gauntlets	10
826	46124	Conqueror's Terrorblade Gauntlets	10
826	46289	Conqueror's Terrorblade Gauntlets	10
827	45356	Valorous Nightsong Headguard	1
827	46161	Conqueror's Nightsong Headguard	1
827	46262	Valorous Nightsong Headguard	1
827	45359	Valorous Nightsong Shoulderpads	3
827	46157	Conqueror's Nightsong Shoulderpads	3
827	46269	Valorous Nightsong Shoulderpads	3
827	45357	Valorous Nightsong Legguards	7
827	46160	Conqueror's Nightsong Legguards	7
827	46265	Valorous Nightsong Legguards	7
827	45355	Valorous Nightsong Handgrips	10
827	46158	Conqueror's Nightsong Handgrips	10
827	46260	Valorous Nightsong Handgrips	10
827	45358	Valorous Nightsong Raiments	20
827	46159	Conqueror's Nightsong Raiments	20
827	46267	Valorous Nightsong Raiments	20
828	45350	Valorous Nightsong Cover	1
828	46191	Conqueror's Nightsong Cover	1
828	46313	Valorous Nightsong Cover	1
828	45352	Valorous Nightsong Mantle	3
828	46196	Conqueror's Nightsong Mantle	3
828	46266	Valorous Nightsong Mantle	3
828	45353	Valorous Nightsong Trousers	7
828	46192	Conqueror's Nightsong Trousers	7
828	46271	Valorous Nightsong Trousers	7
828	45351	Valorous Nightsong Gloves	10
828	46189	Conqueror's Nightsong Gloves	10
828	46309	Valorous Nightsong Gloves	10
828	45354	Valorous Nightsong Vestments	20
828	46194	Conqueror's Nightsong Vestments	20
828	46272	Valorous Nightsong Vestments	20
829	45346	Valorous Nightsong Headpiece	1
829	46184	Conqueror's Nightsong Headpiece	1
829	46263	Valorous Nightsong Headpiece	1
829	45349	Valorous Nightsong Spaulders	3
829	46187	Conqueror's Nightsong Spaulders	3
829	46270	Valorous Nightsong Spaulders	3
829	45347	Valorous Nightsong Leggings	7
829	46185	Conqueror's Nightsong Leggings	7
829	46264	Valorous Nightsong Leggings	7
829	45345	Valorous Nightsong Handguards	10
829	46183	Conqueror's Nightsong Handguards	10
829	46261	Valorous Nightsong Handguards	10
829	45348	Valorous Nightsong Robe	20
829	46186	Conqueror's Nightsong Robe	20
829	46268	Valorous Nightsong Robe	20
830	45431	Valorous Siegebreaker Helmet	1
830	46151	Conqueror's Siegebreaker Helmet	1
830	46282	Valorous Siegebreaker Helmet	1
830	45433	Valorous Siegebreaker Shoulderplates	3
830	46149	Conqueror's Siegebreaker Shoulderplates	3
830	46286	Valorous Siegebreaker Shoulderplates	3
830	45429	Valorous Siegebreaker Battleplate	5
830	46146	Conqueror's Siegebreaker Battleplate	5
830	46278	Valorous Siegebreaker Battleplate	5
830	45432	Valorous Siegebreaker Legplates	7
830	46150	Conqueror's Siegebreaker Legplates	7
830	46284	Valorous Siegebreaker Legplates	7
830	46285	Valorous Siegebreaker Legplates	7
830	45430	Valorous Siegebreaker Gauntlets	10
830	46148	Conqueror's Siegebreaker Gauntlets	10
830	46280	Valorous Siegebreaker Gauntlets	10
830	46283	Valorous Siegebreaker Gauntlets	10
831	45425	Valorous Siegebreaker Greathelm	1
831	46166	Conqueror's Siegebreaker Greathelm	1
831	46281	Valorous Siegebreaker Greathelm	1
831	45428	Valorous Siegebreaker Pauldrons	3
831	46167	Conqueror's Siegebreaker Pauldrons	3
831	46287	Valorous Siegebreaker Pauldrons	3
831	45424	Valorous Siegebreaker Breastplate	5
831	46162	Conqueror's Siegebreaker Breastplate	5
831	46279	Valorous Siegebreaker Breastplate	5
831	45427	Valorous Siegebreaker Legguards	7
831	46169	Conqueror's Siegebreaker Legguards	7
831	45426	Valorous Siegebreaker Handguards	10
831	46164	Conqueror's Siegebreaker Handguards	10
832	45391	Valorous Circlet of Sanctification	1
832	46172	Conqueror's Circlet of Sanctification	1
832	46230	Conqueror's Circlet of Sanctification	1
832	45393	Valorous Mantle of Sanctification	3
832	46165	Conqueror's Mantle of Sanctification	3
832	45394	Valorous Pants of Sanctification	7
832	46170	Conqueror's Pants of Sanctification	7
832	45392	Valorous Handwraps of Sanctification	10
832	46163	Conqueror's Handwraps of Sanctification	10
832	45395	Valorous Raiments of Sanctification	20
832	46168	Conqueror's Raiments of Sanctification	20
833	45386	Valorous Cowl of Sanctification	1
833	46197	Conqueror's Cowl of Sanctification	1
833	46231	Valorous Cowl of Sanctification	1
833	45390	Valorous Shoulderpads of Sanctification	3
833	46190	Conqueror's Shoulderpads of Sanctification	3
833	46255	Conqueror's Shoulderpads of Sanctification	3
833	46259	Valorous Shoulderpads of Sanctification	3
833	45388	Valorous Leggings of Sanctification	7
833	46195	Conqueror's Leggings of Sanctification	7
833	46254	Valorous Leggings of Sanctification	7
833	46256	Conqueror's Leggings of Sanctification	7
833	45387	Valorous Gloves of Sanctification	10
833	46188	Conqueror's Gloves of Sanctification	10
833	46247	Valorous Gloves of Sanctification	10
833	46248	Conqueror's Gloves of Sanctification	10
833	45389	Valorous Robe of Sanctification	20
833	46193	Conqueror's Robe of Sanctification	20
833	46257	Conqueror's Robe of Sanctification	20
833	46258	Valorous Robe of Sanctification	20
834	45342	Valorous Darkruned Helmet	1
834	46115	Conqueror's Darkruned Helmet	1
834	46237	Conqueror's Darkruned Helmet	1
834	45344	Valorous Darkruned Shoulderplates	3
834	46117	Conqueror's Darkruned Shoulderplates	3
834	46241	Conqueror's Darkruned Shoulderplates	3
834	45340	Valorous Darkruned Battleplate	5
834	46111	Conqueror's Darkruned Battleplate	5
834	46232	Conqueror's Darkruned Battleplate	5
834	45343	Valorous Darkruned Legplates	7
834	46116	Conqueror's Darkruned Legplates	7
834	46239	Conqueror's Darkruned Legplates	7
834	45341	Valorous Darkruned Gauntlets	10
834	46113	Conqueror's Darkruned Gauntlets	10
834	46235	Conqueror's Darkruned Gauntlets	10
835	45336	Valorous Darkruned Faceguard	1
835	46120	Conqueror's Darkruned Faceguard	1
835	46234	Conqueror's Darkruned Faceguard	1
835	45339	Valorous Darkruned Pauldrons	3
835	46122	Conqueror's Darkruned Pauldrons	3
835	46240	Conqueror's Darkruned Pauldrons	3
835	45335	Valorous Darkruned Chestguard	5
835	46118	Conqueror's Darkruned Chestguard	5
835	46233	Conqueror's Darkruned Chestguard	5
835	45338	Valorous Darkruned Legguards	7
835	46121	Conqueror's Darkruned Legguards	7
835	46238	Conqueror's Darkruned Legguards	7
835	45337	Valorous Darkruned Handguards	10
835	46119	Conqueror's Darkruned Handguards	10
835	46236	Conqueror's Darkruned Handguards	10
836	45365	Valorous Kirin Tor Hood	1
836	46129	Conqueror's Kirin Tor Hood	1
836	46250	Valorous Kirin Tor Hood	1
836	45369	Valorous Kirin Tor Shoulderpads	3
836	46134	Conqueror's Kirin Tor Shoulderpads	3
836	46252	Valorous Kirin Tor Shoulderpads	3
836	45368	Valorous Kirin Tor Tunic	5
836	46130	Conqueror's Kirin Tor Tunic	5
836	45367	Valorous Kirin Tor Leggings	7
836	46133	Conqueror's Kirin Tor Leggings	7
836	46251	Valorous Kirin Tor Leggings	7
836	46131	Valorous Kirin Tor Gauntlets	10
836	46132	Conqueror's Kirin Tor Gauntlets	10
836	46249	Valorous Kirin Tor Gauntlets	10
836	46253	Valorous Kirin Tor Tunic	20
837	45417	Valorous Deathbringer Hood	1
837	46140	Conqueror's Deathbringer Hood	1
837	46243	Conqueror's Deathbringer Hood	1
837	45422	Valorous Deathbringer Shoulderpads	3
837	46136	Conqueror's Deathbringer Shoulderpads	3
837	46246	Conqueror's Deathbringer Shoulderpads	3
837	45420	Valorous Deathbringer Leggings	7
837	46139	Conqueror's Deathbringer Leggings	7
837	46244	Conqueror's Deathbringer Leggings	7
837	45419	Valorous Deathbringer Gloves	10
837	46135	Conqueror's Deathbringer Gloves	10
837	46242	Conqueror's Deathbringer Gloves	10
837	45421	Valorous Deathbringer Robe	20
837	46137	Conqueror's Deathbringer Robe	20
837	46245	Conqueror's Deathbringer Robe	20
838	45361	Valorous Scourgestalker Headpiece	1
838	46143	Conqueror's Scourgestalker Headpiece	1
838	46274	Conqueror's Scourgestalker Headpiece	1
838	45363	Valorous Scourgestalker Spaulders	3
838	46145	Conqueror's Scourgestalker Spaulders	3
838	46276	Conqueror's Scourgestalker Spaulders	3
838	45364	Valorous Scourgestalker Tunic	5
838	46141	Conqueror's Scourgestalker Tunic	5
838	46277	Conqueror's Scourgestalker Tunic	5
838	45362	Valorous Scourgestalker Legguards	7
838	46144	Conqueror's Scourgestalker Legguards	7
838	46275	Conqueror's Scourgestalker Legguards	7
838	45360	Valorous Scourgestalker Handguards	10
838	46142	Conqueror's Scourgestalker Handguards	10
838	46273	Conqueror's Scourgestalker Handguards	10
843	47748	Khadgar's Hood of Conquest	1
843	47754	Khadgar's Hood of Triumph	1
843	47761	Khadgar's Hood of Triumph	1
843	48726	Khadgar's Hood 	1
843	47751	Khadgar's Shoulderpads of Conquest	3
843	47757	Khadgar's Shoulderpads of Triumph	3
843	47758	Khadgar's Shoulderpads of Triumph	3
843	48729	Khadgar's Shoulderpads 	3
843	47750	Khadgar's Leggings of Conquest	7
843	47755	Khadgar's Leggings of Triumph	7
843	47760	Khadgar's Leggings of Triumph	7
843	48727	Khadgar's Leggings 	7
843	47752	Khadgar's Gauntlets of Conquest	10
843	47753	Khadgar's Gauntlets of Triumph	10
843	47762	Khadgar's Gauntlets of Triumph	10
843	48725	Khadgar's Gauntlets 	10
843	47749	Khadgar's Robe of Conquest	20
843	47756	Khadgar's Robe of Triumph	20
843	47759	Khadgar's Robe of Triumph	20
843	48728	Khadgar's Robe 	20
844	47764	Sunstrider's Hood of Triumph	1
844	47771	Sunstrider's Hood of Triumph	1
844	47774	Sunstrider's Hood of Conquest	1
844	48731	Sunstrider's Hood 	1
844	47767	Sunstrider's Shoulderpads of Triumph	3
844	47768	Sunstrider's Shoulderpads of Triumph	3
844	47777	Sunstrider's Shoulderpads of Conquest	3
844	48734	Sunstrider's Shoulderpads 	3
844	47765	Sunstrider's Leggings of Triumph	7
844	47770	Sunstrider's Leggings of Triumph	7
844	47775	Sunstrider's Leggings of Conquest	7
844	48732	Sunstrider's Leggings 	7
844	47763	Sunstrider's Gauntlets of Triumph	10
844	47772	Sunstrider's Gauntlets of Triumph	10
844	47773	Sunstrider's Gauntlets of Conquest	10
844	48730	Sunstrider's Gauntlets	10
844	47766	Sunstrider's Robe of Triumph	20
844	47769	Sunstrider's Robe of Triumph	20
844	47776	Sunstrider's Robe of Conquest	20
